"last_purchase","max_discount","shoe_spend","apparell_spend","acc_spend","custserv_calls","churn","acc_purchasers","promo_purchaser","shoe_orders","apparel_orders","acc_orders","gender","ecommShopper","bhShopper","state","area_code","phone"
74.5,0,299.4,"249.3",20,1,1,0,0,3,3,1,"Male",TRUE,TRUE,"OR",415,"328-6011"
94.5,0,199.3,"125.5",147,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"MT",408,"418-6412"
74.5,0,336.2,"172.6",115,3,1,0,0,3,2,4,"Female",FALSE,FALSE,"WY",510,"353-8363"
89.5,0.4,275,"202.7",59,8,0,0,1,2,2,2,"Male",FALSE,TRUE,"SC",510,"333-8822"
58.5,0,123.2,"108.7",119,5,1,0,0,1,2,4,"Male",FALSE,TRUE,"AK",415,"372-3750"
15.5,0,191,"114.3",76,1,0,0,0,2,2,3,"Male",TRUE,FALSE,"CT",415,"366-6751"
77.5,0,300.1,"221.8",72,4,1,1,0,3,3,2,"Female",FALSE,TRUE,"MD",415,"358-4576"
40,0.25,284.6,"180.4",138,2,0,0,1,2,2,4,"Female",TRUE,FALSE,"OR",408,"346-3445"
93.5,0,202.2,"135.9",143,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"MO",415,"331-5919"
81.5,0,226.1,"168.8",106,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"OR",415,"391-8087"
109.5,0,221.2,"60",73,1,0,0,0,2,1,2,"Male",FALSE,TRUE,"HI",415,"398-4431"
71,0,258.7,"156.6",116,0,0,1,0,2,2,4,"Male",FALSE,TRUE,"PA",415,"368-2074"
87.5,0,196.6,"107",102,3,0,0,0,2,2,3,"Female",FALSE,TRUE,"NM",408,"396-7091"
96.5,0.35,257.6,"105.2",79,2,0,0,1,2,2,3,"Female",FALSE,TRUE,"MI",415,"361-3779"
84.5,0,295.9,"193",97,3,0,0,0,2,2,3,"Female",FALSE,TRUE,"NJ",415,"389-4083"
67.5,0.41,236.6,"106.1",108,0,0,0,1,2,2,3,"Male",TRUE,TRUE,"NJ",415,"333-1012"
53,0,169.7,"219.8",89,1,0,0,0,1,3,3,"Male",TRUE,TRUE,"AL",415,"350-4367"
51.5,0,190.3,"137.6",84,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"TN",415,"372-3987"
47,0.43,271.7,"144.6",109,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"OK",510,"359-9972"
72,0,189.6,"116.4",105,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"HI",415,"367-2598"
68.5,0,117.2,"190.1",114,2,0,0,0,1,2,4,"Male",FALSE,TRUE,"SC",408,"330-4914"
87.5,0.24,241,"247.9",147,1,0,0,1,2,3,4,"Male",FALSE,TRUE,"FL",415,"360-7076"
92.5,0.2,259.5,"183.7",95,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"TX",408,"420-1259"
71.5,0,172.2,"56.8",97,1,0,1,0,1,1,3,"Male",FALSE,TRUE,"CT",510,"416-1536"
70,0.18,214.9,"140.9",115,0,1,0,1,2,2,4,"Male",FALSE,TRUE,"CA",415,"402-6744"
66.5,0,253,"60.5",153,3,0,0,0,2,1,5,"Male",FALSE,FALSE,"OK",510,"356-2302"
90.5,0,310.3,"92.9",85,4,0,0,0,3,2,3,"Male",TRUE,TRUE,"NM",415,"339-5423"
78.5,0,282.8,"184.7",113,0,0,0,0,2,2,4,"Male",TRUE,FALSE,"CO",415,"405-1132"
101.5,0,146.7,"180.2",113,6,1,0,0,1,2,4,"Female",FALSE,TRUE,"MN",510,"350-7114"
73,0,280.3,"212.4",121,0,0,0,0,2,2,4,"Male",TRUE,TRUE,"CT",415,"374-7285"
56.5,0,241.9,"60.7",95,1,0,0,0,2,1,3,"Female",FALSE,TRUE,"TX",415,"359-5461"
53.5,0.33,268.9,"157.6",105,3,0,1,1,2,2,3,"Male",FALSE,TRUE,"AK",415,"402-1381"
56.5,0.19,217.9,"183.2",108,2,0,0,1,2,2,3,"Female",TRUE,TRUE,"MT",408,"347-3821"
81.5,0,192.8,"151.6",159,2,0,0,0,2,2,5,"Male",FALSE,FALSE,"NE",415,"356-7239"
58,0.14,208.2,"139.9",116,1,0,0,1,2,2,4,"Female",TRUE,TRUE,"AZ",415,"373-5928"
70,0.34,203.8,"112",118,1,0,0,1,2,2,4,"Male",TRUE,FALSE,"DE",415,"346-5053"
52,0,204,"102.9",121,0,0,0,0,2,2,4,"Male",FALSE,TRUE,"DE",408,"390-1760"
99,0,207.4,"288.7",111,1,0,0,0,2,3,3,"Male",FALSE,FALSE,"CT",415,"416-4351"
81.5,0,267.4,"230.2",92,3,0,0,0,2,3,3,"Male",FALSE,TRUE,"RI",510,"332-8764"
59,0.29,325.8,"133.7",170,1,1,1,1,3,2,5,"Male",TRUE,TRUE,"MN",415,"390-9735"
82.5,0,273.9,"222.4",128,0,0,0,0,2,3,4,"Male",FALSE,TRUE,"IN",415,"376-7145"
63.5,0,257.1,"282.9",79,3,0,0,0,2,3,3,"Male",FALSE,TRUE,"FL",510,"338-8478"
115,0,258.2,"164.4",97,4,0,0,0,2,2,3,"Male",FALSE,TRUE,"NH",415,"356-7580"
26.5,0,176.9,"193",100,3,0,1,0,1,2,3,"Male",TRUE,TRUE,"MS",415,"394-5753"
62.5,0,332.8,"286.4",144,5,1,0,0,3,3,4,"Male",FALSE,TRUE,"AR",415,"402-3892"
66.5,0,358.3,"158.5",145,0,1,1,0,3,2,4,"Male",FALSE,TRUE,"KS",415,"383-1657"
61,0.34,310,"186.9",75,0,0,0,1,3,2,3,"Female",FALSE,FALSE,"AK",408,"382-5743"
111,0,156.9,"168.4",130,2,0,0,0,1,2,4,"Male",FALSE,FALSE,"WV",415,"332-5582"
55,0,286.1,"130.2",84,4,0,0,0,2,2,3,"Male",FALSE,TRUE,"TX",408,"401-4007"
63.5,0,232.8,"112",73,2,0,0,0,2,2,2,"Male",TRUE,TRUE,"SD",408,"393-3535"
44,0.23,308.9,"103",134,2,0,0,1,3,2,4,"Female",FALSE,FALSE,"OK",415,"328-1206"
72,0,247.6,"124.5",121,0,0,0,0,2,2,4,"Female",FALSE,TRUE,"NY",415,"393-5897"
53.5,0,264.6,"181.4",110,3,1,1,0,2,2,3,"Female",FALSE,TRUE,"MA",408,"367-8168"
88,0,275.7,"189.2",72,1,0,0,0,2,2,2,"Male",FALSE,TRUE,"AZ",415,"404-4481"
97.5,0,253.4,"135.9",132,1,0,0,0,2,2,4,"Female",FALSE,TRUE,"VT",510,"408-2621"
70.5,0.31,190.3,"111.2",63,3,0,0,1,2,2,2,"Male",TRUE,FALSE,"MA",415,"392-1734"
67,0,202,"187",100,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"WY",415,"328-8808"
102,0,125.4,"276.2",124,1,0,0,0,1,3,4,"Male",TRUE,TRUE,"MA",408,"332-2462"
95.5,0,189.9,"270.5",116,2,0,0,0,2,3,4,"Male",FALSE,TRUE,"OK",415,"397-9928"
67.5,0,203.6,"142.3",98,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"DC",510,"377-7177"
82,0,301.8,"156.4",104,2,0,0,0,3,2,3,"Male",FALSE,TRUE,"KY",415,"377-5417"
105,0.35,251.8,"231",150,0,0,0,1,2,3,5,"Female",FALSE,TRUE,"TN",415,"360-9038"
120.5,0,197.1,"108.9",91,2,1,1,0,2,2,3,"Male",FALSE,TRUE,"DE",415,"415-8448"
95.5,0.38,234.3,"195.9",82,0,0,0,1,2,2,3,"Female",FALSE,TRUE,"OK",510,"412-9357"
71,0,304,"243",135,1,1,0,0,3,3,4,"Male",FALSE,FALSE,"MS",408,"387-5533"
92,0,216.8,"179.9",119,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"VT",408,"357-5801"
82.5,0,204.2,"161.4",118,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"DE",408,"328-9006"
51.5,0.27,253.9,"130.9",115,4,0,1,1,2,2,4,"Male",FALSE,TRUE,"MD",415,"412-1076"
78,0,218.3,"194.5",89,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"OH",510,"350-5993"
57.5,0,264.3,"164.8",143,4,0,0,0,2,2,4,"Male",FALSE,TRUE,"CO",510,"410-4613"
57,0,224.1,"172.5",115,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"WV",415,"349-4979"
53,0.22,254.6,"149",114,2,0,0,1,2,2,4,"Male",FALSE,TRUE,"CA",415,"415-3689"
64.5,0,252.8,"124.6",101,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"OH",415,"369-4012"
74,0.2,230.7,"185.6",98,0,0,0,1,2,2,3,"Female",FALSE,FALSE,"SD",408,"406-4840"
79.5,0,282.1,"206",94,1,0,0,0,2,2,3,"Male",TRUE,FALSE,"IN",408,"375-3003"
90,0.34,217.2,"197.1",123,1,0,0,1,2,2,4,"Female",TRUE,TRUE,"WI",510,"395-1693"
69,0,271.2,"226.4",90,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"TN",408,"353-8849"
35.5,0,276.7,"168.7",65,1,0,0,0,2,2,2,"Male",TRUE,TRUE,"WV",415,"357-3709"
62.5,0,219.8,"214",128,0,0,0,0,2,3,4,"Male",FALSE,TRUE,"VA",408,"404-2877"
57,0,222,"226.9",121,2,0,0,0,2,3,4,"Female",TRUE,TRUE,"AR",415,"379-7192"
68,0,232.3,"133.9",67,2,0,0,0,2,2,2,"Female",FALSE,TRUE,"CO",415,"404-4421"
97.5,0,305,"111",71,1,0,0,0,3,2,2,"Male",FALSE,FALSE,"MI",415,"407-2718"
73.5,0.23,248.1,"117.4",113,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"IN",415,"383-4641"
71.5,0.27,286.7,"206.1",80,0,0,0,1,2,2,3,"Male",FALSE,FALSE,"MN",415,"327-8732"
67,0.46,282.5,"203.7",90,4,0,0,1,2,2,3,"Female",FALSE,TRUE,"SC",415,"388-6479"
60.5,0.33,239.9,"218.2",135,1,1,0,1,2,3,4,"Male",FALSE,TRUE,"NM",408,"370-9755"
96.5,0,196.1,"130.5",56,5,1,0,0,2,2,2,"Male",FALSE,TRUE,"WV",408,"348-7193"
74.5,0,334.2,"163.8",89,3,1,0,0,3,2,3,"Male",FALSE,TRUE,"KS",408,"379-7215"
46.5,0.29,274.9,"128",66,0,0,0,1,2,2,2,"Female",FALSE,TRUE,"RI",415,"415-8151"
92,0,172.8,"186.6",99,2,0,0,0,1,2,3,"Male",TRUE,FALSE,"NY",408,"415-4609"
68.5,0,198.7,"157.8",107,1,1,1,0,2,2,3,"Female",TRUE,TRUE,"PA",408,"403-9167"
85,0,252.3,"209.7",151,1,0,0,0,2,2,5,"Female",TRUE,TRUE,"HI",408,"388-1250"
86,0,355.4,"223.9",101,3,1,0,0,3,3,3,"Male",TRUE,FALSE,"MA",510,"419-5171"
60,0,237.2,"132.6",87,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"WI",415,"371-8452"
52.5,0.26,248.9,"210.7",150,1,0,0,1,2,2,5,"Female",TRUE,FALSE,"KS",510,"363-8715"
106.5,0,292.4,"152.5",125,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"MI",510,"391-6607"
89.5,0,210.5,"198.4",89,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"VT",408,"349-2157"
86,0,343.9,"160.2",117,0,1,0,0,3,2,4,"Female",FALSE,TRUE,"UT",415,"367-3220"
68.5,0,252.1,"220.2",110,1,0,0,0,2,3,3,"Male",TRUE,TRUE,"MT",415,"410-9633"
71,0,271.6,"194.9",146,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"PA",415,"410-3390"
47,0,205.4,"241.8",111,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"NJ",408,"332-9891"
68,0.37,125,"72.2",111,0,0,0,1,1,1,3,"Female",FALSE,TRUE,"RI",415,"385-8240"
23,0,298.9,"188.9",95,0,0,0,0,2,2,3,"Male",TRUE,TRUE,"IA",415,"376-2922"
75,0,179.3,"191.1",109,0,0,0,0,1,2,3,"Male",FALSE,FALSE,"NV",408,"335-3880"
69.5,0,213.2,"131.8",110,0,0,1,0,2,2,3,"Male",TRUE,FALSE,"ID",415,"357-1700"
21,0,277.7,"195.2",70,1,0,0,0,2,2,2,"Male",TRUE,TRUE,"UT",510,"373-8900"
88.5,0.35,255.8,"231.3",89,0,0,0,1,2,3,3,"Male",FALSE,TRUE,"TX",415,"402-3886"
52,0,203.1,"134.5",83,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"CO",415,"368-2845"
31,0,208.3,"165.5",60,1,0,0,0,2,2,2,"Male",FALSE,TRUE,"NY",408,"340-9200"
108,0,297.1,"180.8",150,5,0,0,0,2,2,5,"Male",FALSE,TRUE,"OR",510,"355-2840"
75.5,0,273,"168.9",86,0,0,0,0,2,2,3,"Female",TRUE,FALSE,"GA",510,"375-8304"
56.5,0,276.2,"201.1",63,2,0,0,0,2,2,2,"Male",FALSE,TRUE,"VA",408,"389-7012"
55.5,0.1,247.9,"262.4",115,0,0,0,1,2,3,4,"Female",FALSE,TRUE,"OH",415,"375-5414"
70.5,0,239.5,"206.8",85,0,0,0,0,2,2,3,"Female",FALSE,FALSE,"VA",510,"398-5788"
50.5,0.38,228.3,"106",43,0,0,0,1,2,2,2,"Male",FALSE,TRUE,"IL",415,"334-2800"
17,0,292.2,"228.4",89,3,0,0,0,2,3,3,"Male",TRUE,TRUE,"SD",415,"413-5310"
80,0,143.1,"209.3",123,1,0,0,0,1,2,4,"Male",FALSE,TRUE,"MD",510,"340-9013"
79,0.33,272.9,"203.5",135,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"FL",408,"415-6601"
106,0,242.3,"122.8",51,0,0,0,0,2,2,2,"Male",TRUE,TRUE,"ID",415,"389-5649"
49,0,252.9,"167",48,2,0,0,0,2,2,2,"Male",FALSE,FALSE,"TX",415,"351-4288"
75,0.38,290.7,"89.6",140,1,1,1,1,2,1,4,"Male",FALSE,TRUE,"NJ",510,"384-5632"
71,0,65,"162.1",72,1,0,0,0,1,2,2,"Male",TRUE,TRUE,"VT",510,"413-7655"
62.5,0,225,"145.4",99,2,0,1,0,2,2,3,"Male",FALSE,TRUE,"MA",408,"343-7734"
85.5,0,261.5,"128.6",68,0,0,0,0,2,2,2,"Female",FALSE,TRUE,"NC",415,"352-5663"
55.5,0,262.8,"103.9",109,4,1,0,0,2,2,3,"Male",FALSE,TRUE,"CO",415,"379-9524"
35,0,174.4,"71.3",78,1,0,0,0,1,1,3,"Female",TRUE,TRUE,"WV",510,"421-1484"
47.5,0.38,274.2,"86.6",165,2,0,0,1,2,1,5,"Male",FALSE,FALSE,"DC",415,"404-1002"
88,0,180.5,"222.2",75,0,0,0,0,1,3,3,"Male",TRUE,TRUE,"CT",415,"418-8257"
52.5,0,192.1,"217.7",50,3,0,0,0,2,3,2,"Male",FALSE,TRUE,"SD",510,"350-6473"
58,0.28,300.6,"206.8",77,1,0,0,1,3,2,3,"Male",TRUE,TRUE,"TN",415,"339-7684"
74,0,123.2,"172.1",104,0,0,0,0,1,2,3,"Male",FALSE,FALSE,"NE",510,"391-2334"
56,0.25,257.7,"195.9",109,2,0,0,1,2,2,3,"Male",TRUE,FALSE,"AL",415,"361-7998"
76.5,0,141.1,"260.3",108,0,0,0,0,1,3,3,"Male",FALSE,TRUE,"NH",415,"373-5670"
54.5,0,307.4,"122.9",118,1,0,0,0,3,2,4,"Male",TRUE,FALSE,"HI",408,"370-9000"
67.5,0,243.3,"159",146,0,0,0,0,2,2,4,"Male",TRUE,TRUE,"MA",415,"347-7741"
40.5,0,242.1,"84.7",65,3,0,0,0,2,1,2,"Female",FALSE,TRUE,"WI",408,"412-8811"
101,0,288.8,"214.8",123,3,0,0,0,2,3,4,"Male",TRUE,TRUE,"WY",510,"381-2413"
115,0.21,380.6,"178.9",121,3,0,0,1,3,2,4,"Male",FALSE,TRUE,"MN",510,"338-7120"
63,0,167.3,"105.2",157,3,0,0,0,1,2,5,"Female",FALSE,TRUE,"HI",408,"416-8827"
69,0.27,206.2,"137.7",114,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"NE",415,"397-7500"
117,0.16,153.5,"148.8",115,2,0,0,1,1,2,4,"Female",FALSE,FALSE,"NY",415,"398-8588"
69,0,180.5,"237.3",133,3,0,0,0,1,3,4,"Male",FALSE,TRUE,"ME",408,"406-2032"
71.5,0,143.7,"195.6",140,0,0,0,0,1,2,4,"Male",TRUE,TRUE,"AZ",510,"391-6260"
48.5,0.31,267.5,"211.4",78,1,0,0,1,2,2,3,"Female",TRUE,TRUE,"OH",408,"391-8554"
61.5,0,196.7,"133.1",107,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"MS",415,"421-3226"
60,0,228.1,"219.4",90,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"KS",415,"332-2126"
47,0.18,213.5,"84.5",65,0,0,0,1,2,1,2,"Male",FALSE,TRUE,"ME",415,"392-1376"
29.5,0,301.4,"257.3",138,1,1,0,0,3,3,4,"Male",FALSE,TRUE,"MT",415,"417-4810"
76.5,0.39,159.8,"189.1",114,1,0,0,1,1,2,4,"Female",FALSE,TRUE,"WY",408,"368-3931"
35.5,0,280.7,"116.3",71,3,0,0,0,2,2,2,"Male",TRUE,FALSE,"LA",415,"392-8905"
66,0.28,193.8,"127.3",103,2,0,0,1,2,2,3,"Male",TRUE,TRUE,"LA",415,"367-2227"
78.5,0,206.3,"124.3",82,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"NV",510,"353-7730"
94,0.25,230.6,"106.1",110,3,0,0,1,2,2,3,"Male",TRUE,TRUE,"CO",408,"419-2637"
46.5,0,243.9,"139.1",138,4,1,0,0,2,2,4,"Male",FALSE,TRUE,"TX",510,"374-8042"
58,0.27,67.6,"224",92,3,0,0,1,1,3,3,"Female",FALSE,FALSE,"OK",510,"403-1128"
103.5,0,318.4,"152.4",84,1,0,0,0,3,2,3,"Male",FALSE,TRUE,"IN",415,"405-8867"
49,0.31,281,"195.1",107,2,0,0,1,2,2,3,"Female",FALSE,FALSE,"WV",408,"346-4919"
53.5,0,217.6,"178.9",50,1,0,0,0,2,2,2,"Male",TRUE,FALSE,"WA",408,"403-5575"
52.5,0,235.5,"88.2",112,2,0,0,0,2,1,4,"Male",TRUE,TRUE,"DC",415,"329-6562"
70.5,0,298.8,"191.6",128,0,0,1,0,2,2,4,"Female",FALSE,TRUE,"MA",510,"355-6560"
73,0.32,155,"246.3",86,2,1,0,1,1,3,3,"Male",TRUE,TRUE,"NH",408,"328-9267"
56,0,305.9,"137.4",147,3,0,0,0,3,2,4,"Male",FALSE,TRUE,"IN",408,"371-4633"
100,0,244.3,"222.7",80,0,0,0,0,2,3,3,"Male",FALSE,TRUE,"AZ",415,"362-3660"
58,0,167.8,"113.7",100,1,0,0,0,1,2,3,"Male",FALSE,TRUE,"ID",408,"392-5090"
106,0,231.1,"49.3",127,1,0,0,0,2,1,4,"Male",FALSE,TRUE,"ME",415,"371-7917"
23,0,219.8,"141.5",106,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"NJ",510,"372-8405"
79,0,281,"158.2",36,2,0,1,0,2,2,1,"Male",FALSE,TRUE,"MD",510,"362-2776"
79.5,0,290.9,"245.6",143,3,1,0,0,2,3,4,"Male",FALSE,TRUE,"KS",415,"335-7144"
68.5,0.31,262.4,"93.4",123,3,0,0,1,2,2,4,"Male",TRUE,TRUE,"FL",415,"407-7507"
50,0,237.3,"144",130,2,0,0,0,2,2,4,"Male",FALSE,FALSE,"MT",415,"387-6440"
89,0,278.4,"204.5",27,1,0,0,0,2,2,1,"Male",FALSE,TRUE,"IN",415,"388-9568"
38.5,0,238.9,"246.4",153,0,0,0,0,2,3,5,"Female",FALSE,TRUE,"WI",510,"366-9074"
60.5,0.33,335.8,"190.4",118,4,0,0,1,3,2,4,"Male",TRUE,TRUE,"ID",510,"382-7993"
50.5,0,252,"104.6",74,2,0,0,0,2,2,2,"Female",TRUE,TRUE,"DE",408,"364-1995"
56,0.26,357.9,"169.7",138,4,1,1,1,3,2,4,"Female",FALSE,TRUE,"ME",510,"353-7292"
68,0,188.1,"128.4",93,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"WV",415,"361-1581"
59,0.32,161.5,"115.8",94,1,0,0,1,1,2,3,"Female",FALSE,TRUE,"OR",408,"379-1336"
59,0,233.6,"145.6",109,0,0,0,0,2,2,3,"Female",FALSE,TRUE,"NV",510,"336-1574"
61,0,233.9,"93.9",29,2,0,0,0,2,2,1,"Female",FALSE,TRUE,"AL",415,"414-6541"
23,0,192.3,"192.3",137,5,1,1,0,2,2,4,"Female",TRUE,TRUE,"AL",415,"395-7923"
50.5,0,297.5,"151.8",104,4,0,0,0,2,2,3,"Female",FALSE,TRUE,"VT",415,"378-4617"
83.5,0,337.7,"206.4",77,0,1,0,0,3,2,3,"Female",FALSE,FALSE,"NE",415,"334-6519"
45.5,0,293.1,"106.4",90,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"NH",510,"336-9273"
86,0,342.5,"101.8",82,1,0,0,0,3,2,3,"Male",FALSE,TRUE,"CO",415,"357-4265"
59.5,0,243.4,"203.6",120,0,0,0,0,2,2,4,"Female",FALSE,TRUE,"VT",415,"416-5623"
47,0,184.2,"138.3",122,4,1,0,0,2,2,4,"Female",TRUE,TRUE,"NH",415,"368-7706"
59.5,0,243.3,"205",109,3,0,0,0,2,2,3,"Male",FALSE,TRUE,"WY",415,"422-8344"
104,0,170.6,"228.2",87,0,0,0,0,1,3,3,"Male",FALSE,TRUE,"MA",415,"401-3156"
66,0,197.6,"191.1",127,4,1,0,0,2,2,4,"Male",FALSE,FALSE,"NM",415,"348-6720"
53,0,239.4,"126.3",102,0,0,0,0,2,2,3,"Female",FALSE,FALSE,"WV",408,"330-3589"
50,0,288.3,"137.1",45,0,1,0,0,2,2,2,"Female",FALSE,TRUE,"OH",415,"337-7167"
46,0,183.9,"248.3",132,2,0,0,0,2,3,4,"Female",TRUE,TRUE,"NJ",415,"399-3840"
79,0.17,154.8,"203.2",93,4,1,0,1,1,2,3,"Female",FALSE,TRUE,"MT",408,"372-4868"
87.5,0,222.3,"190.9",120,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"AL",510,"344-4970"
79,0.27,261.4,"250.9",138,1,0,0,1,2,3,4,"Male",FALSE,TRUE,"ID",408,"350-8884"
81.5,0,333.7,"271",58,2,1,0,0,3,3,2,"Female",TRUE,TRUE,"NJ",415,"330-4978"
76.5,0.22,189.5,"201.7",64,1,0,0,1,2,2,2,"Male",FALSE,TRUE,"ND",415,"329-8638"
111,0.31,200.9,"241",95,6,0,0,1,2,3,3,"Female",TRUE,TRUE,"OR",510,"383-5976"
86.5,0,194.9,"178.7",143,1,0,0,0,2,2,4,"Female",TRUE,TRUE,"MI",510,"400-7809"
63,0,249.5,"321.6",87,1,0,0,0,2,3,3,"Male",FALSE,FALSE,"LA",408,"335-4719"
77.5,0.25,353.5,"173.4",130,1,0,1,1,3,2,4,"Male",FALSE,FALSE,"IN",415,"408-4870"
31.5,0,204,"194.9",157,2,0,0,0,2,2,5,"Male",TRUE,TRUE,"NV",510,"351-1382"
43.5,0,239.5,"167.4",106,0,0,0,0,2,2,3,"Male",TRUE,TRUE,"IL",415,"343-3296"
66,0,349.4,"127",84,0,1,0,0,3,2,3,"Female",FALSE,TRUE,"MA",415,"387-7371"
109,0,184.3,"181.5",105,3,0,0,0,2,2,3,"Female",FALSE,TRUE,"NM",415,"381-2709"
71,0,189.8,"227.2",134,0,0,0,0,2,3,4,"Male",TRUE,FALSE,"IL",415,"342-8702"
91,0.15,317.4,"157.8",100,2,0,0,1,3,2,3,"Female",FALSE,TRUE,"AK",415,"346-8863"
79,0,230.4,"166",96,2,0,1,0,2,2,3,"Female",FALSE,TRUE,"WI",408,"381-5878"
77,0,154.7,"149.8",95,2,0,0,0,1,2,3,"Male",TRUE,TRUE,"UT",415,"345-9690"
85,0,279.3,"238.5",108,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"NM",415,"333-3221"
110.5,0,225.4,"188.1",125,1,0,0,0,2,2,4,"Female",TRUE,FALSE,"NV",510,"393-6475"
93.5,0.3,192.1,"142.1",121,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"GA",415,"417-1477"
45,0,187.5,"243.3",80,2,0,0,0,2,3,3,"Male",TRUE,TRUE,"NJ",510,"407-2441"
87.5,0,302.1,"193.5",132,1,0,0,0,3,2,4,"Male",FALSE,TRUE,"CO",408,"338-9398"
70,0,127.8,"140.4",94,3,0,1,0,1,2,3,"Male",FALSE,TRUE,"KS",408,"342-3678"
86.5,0,213.4,"237.1",89,0,0,0,0,2,3,3,"Male",FALSE,FALSE,"MS",408,"384-4385"
72.5,0.31,246.6,"190.7",129,2,0,0,1,2,2,4,"Female",FALSE,FALSE,"HI",415,"395-5015"
94.5,0.24,157.3,"163.1",116,2,0,0,1,1,2,4,"Female",TRUE,TRUE,"NM",415,"416-9162"
81.5,0,213.6,"180.8",100,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"MA",408,"377-8266"
59.5,0,215.3,"225.9",125,2,0,0,0,2,3,4,"Female",FALSE,TRUE,"ND",415,"351-1466"
74.5,0,173,"211.9",104,3,0,0,0,1,2,3,"Male",FALSE,FALSE,"NM",415,"388-8891"
64.5,0.26,202.1,"125.7",115,2,0,0,1,2,2,4,"Male",TRUE,TRUE,"WI",415,"373-7308"
81.5,0,271.3,"124.9",124,0,0,0,0,2,2,4,"Male",TRUE,TRUE,"NM",510,"334-9806"
53,0,180,"107.8",73,3,0,0,0,1,2,2,"Male",FALSE,FALSE,"CT",415,"372-5384"
35.5,0,352.1,"148.4",144,3,1,0,0,3,2,4,"Male",FALSE,FALSE,"MD",408,"346-5068"
108,0,291.3,"244.3",82,2,1,0,0,2,3,3,"Female",FALSE,TRUE,"SD",510,"359-3423"
93.5,0,262,"192.8",106,2,0,0,0,2,2,3,"Female",FALSE,FALSE,"NM",408,"385-5722"
47.5,0.21,327.9,"119.5",81,1,0,0,1,3,2,3,"Female",FALSE,FALSE,"AL",415,"393-4528"
71.5,0,256.9,"170.9",182,1,0,0,0,2,2,5,"Male",FALSE,TRUE,"IL",415,"420-6121"
71.5,0.33,283.7,"125",121,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"IN",415,"364-2166"
91.5,0,268.2,"205.8",151,2,0,0,0,2,2,5,"Male",TRUE,TRUE,"ND",510,"353-9339"
63,0,162.1,"198",106,1,0,0,0,1,2,3,"Male",FALSE,FALSE,"VA",408,"363-4779"
54.5,0.32,281.8,"72.2",86,0,0,0,1,2,1,3,"Male",FALSE,TRUE,"IA",415,"373-7037"
62.5,0.39,156.5,"189.9",127,2,0,0,1,1,2,4,"Male",TRUE,TRUE,"ND",415,"329-3458"
48,0,290.2,"154.9",99,0,1,1,0,2,2,3,"Male",TRUE,TRUE,"WI",415,"405-5403"
30.5,0,241.1,"144.9",97,1,0,0,0,2,2,3,"Female",TRUE,FALSE,"VA",415,"391-7982"
57,0.32,276,"125.1",114,1,0,0,1,2,2,4,"Male",TRUE,TRUE,"PA",510,"364-5126"
74,0,230.5,"256.2",115,1,1,1,0,2,3,4,"Male",FALSE,TRUE,"MO",415,"374-7787"
85,0,159.9,"223.2",142,2,0,0,0,1,3,4,"Female",TRUE,TRUE,"KY",408,"369-7295"
75,0,163.4,"219.6",142,1,0,0,0,1,3,4,"Female",FALSE,TRUE,"RI",415,"406-5584"
96,0,218.6,"202.9",141,0,1,1,0,2,2,4,"Female",FALSE,FALSE,"DE",415,"420-6465"
29,0.29,216.1,"214.7",138,2,0,0,1,2,3,4,"Female",TRUE,FALSE,"MT",408,"422-4394"
